Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,StrikeRate,WireCat,ISIN,FullName
N,C,13900,CREST,EQ,1980-01-01 00:00:00,XX,0,Z,INE559D01011,CREST VENTURES LIMITED
N,C,13920,PLASTIBLEN,EQ,1980-01-01 00:00:00,XX,0,D,INE083C01022,PLASTIBLENDS INDIA LTD
N,C,13925,NFL,EQ,1980-01-01 00:00:00,XX,0,C,INE870D01012,NATIONAL FERT. LTD
N,C,13941,PRAENG,EQ,1980-01-01 00:00:00,XX,0,Z,INE505C01016,PRAJAY ENG. SYN. LTD.
N,C,13951,PARACABLES,EQ,1980-01-01 00:00:00,XX,0,Z,INE074B01023,PARAMOUNT COMM LTD
N,C,13966,HBLPOWER,EQ,1980-01-01 00:00:00,XX,0,C,INE292B01021,HBL POWER SYSTEMS LTD.
N,C,13976,TANLA,EQ,1980-01-01 00:00:00,XX,0,D,INE483C01032,TANLA PLATFORMS LIMITED
N,C,13982,JASH,EQ,1980-01-01 00:00:00,XX,0,Z,INE039O01011,JASH ENGINEERING LIMITED
N,C,13987,ABSLBANETF,EQ,1980-01-01 00:00:00,XX,0,E,INF209KB17D5,BIRLASLAMC - ABSLBANETF
N,C,14008,AVTNPL,EQ,1980-01-01 00:00:00,XX,0,D,INE488D01021,AVT NATURAL PRODUCTS LTD
N,C,14014,LUMAXTECH,EQ,1980-01-01 00:00:00,XX,0,C,INE872H01027,LUMAX AUTO TECH LTD
N,C,14019,TIDEWATER,EQ,1980-01-01 00:00:00,XX,0,Z,INE484C01030,TIDE WATER OIL LTD
N,C,14043,SARLAPOLY,EQ,1980-01-01 00:00:00,XX,0,Z,INE453D01025,SARLA PERF. FIBERS LTD
N,C,14058,SANGHVIMOV,EQ,1980-01-01 00:00:00,XX,0,D,INE989A01024,SANGHVI MOVERS LTD
N,C,14068,SAGCEM,EQ,1980-01-01 00:00:00,XX,0,B,INE229C01021,SAGAR CEMENTS LIMITED
N,C,14086,IGPL,EQ,1980-01-01 00:00:00,XX,0,C,INE204A01010,I G PETROCHEMICALS LTD
N,C,14096,SIYSIL,EQ,1980-01-01 00:00:00,XX,0,C,INE076B01028,SIYARAM SILK MILLS LTD
N,C,14101,PTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE034D01031,PTL ENTERPRISES LTD
N,C,14106,AUTOIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE718H01014,AUTOLINE INDUSTRIES LTD
N,C,14111,NETWORK18,EQ,1980-01-01 00:00:00,XX,0,B,INE870H01013,NETWORK18 MEDIA & INV LTD
N,C,14116,GANDHITUBE,EQ,1980-01-01 00:00:00,XX,0,D,INE524B01027,GANDHI SPL. TUBES LTD
N,C,14134,PITTIENG,EQ,1980-01-01 00:00:00,XX,0,Z,INE450D01021,PITTI ENGINEERING LIMITED
N,C,14154,MINDAIND,EQ,1980-01-01 00:00:00,XX,0,B,INE405E01023,MINDA INDUSTRIES LTD.
N,C,14174,IZMO,EQ,1980-01-01 00:00:00,XX,0,Z,INE848A01014,IZMO LIMITED
N,C,14198,TIMKEN,EQ,1980-01-01 00:00:00,XX,0,B,INE325A01013,TIMKEN INDIA LTD.
N,C,14203,HUBTOWN,EQ,1980-01-01 00:00:00,XX,0,Z,INE703H01016,HUBTOWN LIMITED
N,C,14208,TV18BRDCST,EQ,1980-01-01 00:00:00,XX,0,C,INE886H01027,TV18 BROADCAST LIMITED
N,C,14218,CTE,EQ,1980-01-01 00:00:00,XX,0,Z,INE627H01017,CAMBRIDGE TECH ENTER LTD
N,C,14223,TIIL,EQ,1980-01-01 00:00:00,XX,0,D,INE545H01011,TECHNOCRAFT IND LTD
N,C,14245,TVSSRICHAK,EQ,1980-01-01 00:00:00,XX,0,C,INE421C01016,TVS SRICHAKRA LIMITED
N,C,14255,REDINGTON,EQ,1980-01-01 00:00:00,XX,0,C,INE891D01026,REDINGTON (INDIA) LTD.
N,C,14260,PGIL,EQ,1980-01-01 00:00:00,XX,0,D,INE940H01014,PEARL GLOBAL IND LIMITED
N,C,14278,ORIENTBELL,EQ,1980-01-01 00:00:00,XX,0,Z,INE607D01018,ORIENT BELL LIMITED
N,C,14296,SEQUENT,EQ,1980-01-01 00:00:00,XX,0,B,INE807F01027,SEQUENT SCIENTIFIC LTD.
N,C,14299,PFC,EQ,1980-01-01 00:00:00,XX,0,A,INE134E01011,POWER FIN CORP LTD.
N,C,14304,FSL,EQ,1980-01-01 00:00:00,XX,0,B,INE684F01012,FIRSTSOURCE SOLU. LTD.
N,C,14309,INDIANB,EQ,1980-01-01 00:00:00,XX,0,B,INE562A01011,INDIAN BANK
N,C,14314,TTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE592B01016,T T LIMITED
N,C,14329,SMSPHARMA,EQ,1980-01-01 00:00:00,XX,0,C,INE812G01025,SMS PHARMACEUTICALS LTD.
N,C,14334,HSCL,EQ,1980-01-01 00:00:00,XX,0,C,INE019C01026,HIMADRI SPECIALITY CHEM L
N,C,14339,GANESHHOUC,EQ,1980-01-01 00:00:00,XX,0,Z,INE460C01014,GANESH HOUSING CORP LTD
N,C,14346,ORIENTALTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE998H01012,ORIENTAL TRIMEX LTD
N,C,14356,MINDTREE,EQ,1980-01-01 00:00:00,XX,0,B,INE018I01017,MINDTREE LIMITED
N,C,14361,APOLLOPIPE,EQ,1980-01-01 00:00:00,XX,0,C,INE126J01016,APOLLO PIPES LIMITED
N,C,14366,IDEA,EQ,1980-01-01 00:00:00,XX,0,B,INE669E01016,VODAFONE IDEA LIMITED
N,C,14398,AMDIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE005I01014,AMD INDUSTRIES LIMITED
N,C,14403,RAJTV,EQ,1980-01-01 00:00:00,XX,0,Z,INE952H01027,RAJ TV NETWORK LTD
N,C,14413,PAGEIND,EQ,1980-01-01 00:00:00,XX,0,A,INE761H01022,PAGE INDUSTRIES LTD
N,C,14418,ASTRAL,EQ,1980-01-01 00:00:00,XX,0,B,INE006I01046,ASTRAL LIMITED
N,C,14423,LAOPALA,EQ,1980-01-01 00:00:00,XX,0,B,INE059D01020,LA OPALA RG LIMITED
N,C,14428,GOLDBEES,EQ,1980-01-01 00:00:00,XX,0,E,INF204KB17I5,NIP IND ETF GOLD BEES
N,C,14435,JKTYRE,EQ,1980-01-01 00:00:00,XX,0,B,INE573A01042,JK TYRE & INDUSTRIES LTD
N,C,14445,NAHARPOLY,EQ,1980-01-01 00:00:00,XX,0,Z,INE308A01027,NAHAR POLY FILMS LIMITED
N,C,14450,IBREALEST,EQ,1980-01-01 00:00:00,XX,0,C,INE069I01010,INDIABULLS REAL EST. LTD
N,C,14466,KIRLFER,EQ,1980-01-01 00:00:00,XX,0,B,INE884B01025,KIRLOSKAR FERROUS IND LTD
N,C,14480,GOKULAGRO,EQ,1980-01-01 00:00:00,XX,0,D,INE314T01025,GOKUL AGRO RESOURCES LTD
N,C,14490,NCLIND,EQ,1980-01-01 00:00:00,XX,0,C,INE732C01016,NCL INDUSTRIES LIMITED
N,C,14501,BALAMINES,EQ,1980-01-01 00:00:00,XX,0,C,INE050E01027,BALAJI AMINES LIMITED
N,C,14511,BANSWRAS,EQ,1980-01-01 00:00:00,XX,0,Z,INE629D01012,BANSWARA SYNTEX LIMITED
N,C,14523,ICRA,EQ,1980-01-01 00:00:00,XX,0,B,INE725G01011,ICRA LIMITED
N,C,14535,GOLDSHARE,EQ,1980-01-01 00:00:00,XX,0,E,INF789F1AUX7,UTI GOLD ETF
N,C,14547,NXTDIGITAL,EQ,1980-01-01 00:00:00,XX,0,D,INE353A01023,NXTDIGITAL LIMITED
N,C,14552,PHOENIXLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE211B01039,THE PHOENIX MILLS LTD
N,C,14557,AROGRANITE,EQ,1980-01-01 00:00:00,XX,0,Z,INE210C01013,ARO GRANITE IND. LTD.
N,C,14567,BFUTILITIE,EQ,1980-01-01 00:00:00,XX,0,C,INE243D01012,BF UTILITIES LIMITED
N,C,14582,SRHHYPOLTD,EQ,1980-01-01 00:00:00,XX,0,D,INE917H01012,SREE RAYALSEEMA HHP LTD.
N,C,14592,FORTIS,EQ,1980-01-01 00:00:00,XX,0,A,INE061F01013,FORTIS HEALTHCARE LTD
N,C,14597,ALPHAGEO,EQ,1980-01-01 00:00:00,XX,0,Z,INE137C01018,ALPHAGEO (INDIA) LIMITED
N,C,14602,WEBELSOLAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE855C01015,WEBSOL ENERGY SYSTEM LTD
N,C,14607,TGBHOTELS,EQ,1980-01-01 00:00:00,XX,0,Z,INE797H01018,TGB BANQUETS&HOTELS LTD
N,C,14612,SIMBHALS,EQ,1980-01-01 00:00:00,XX,0,Z,INE748T01016,SIMBHAOLI SUGARS LTD.
N,C,14618,CHEMBOND,EQ,1980-01-01 00:00:00,XX,0,Z,INE995D01025,CHEMBOND CHEMICALS LTD
N,C,14657,INSECTICID,EQ,1980-01-01 00:00:00,XX,0,C,INE070I01018,INSECTICIDES (I) LTD
N,C,14667,KMSUGAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE157H01023,K M SUGAR MILLS LTD
N,C,14672,NAVINFLUOR,EQ,1980-01-01 00:00:00,XX,0,B,INE048G01026,NAVIN FLUORINE INT. LTD
N,C,14677,GUJAPOLLO,EQ,1980-01-01 00:00:00,XX,0,Z,INE826C01016,GUJ. APOLLO IND. LTD.
N,C,14687,GOACARBON,EQ,1980-01-01 00:00:00,XX,0,Z,INE426D01013,GOA CARBON LIMITED
N,C,14702,NAGREEKEXP,EQ,1980-01-01 00:00:00,XX,0,Z,INE123B01028,NAGREEKA EXPORTS LTD.
N,C,14707,TIMETECHNO,EQ,1980-01-01 00:00:00,XX,0,C,INE508G01029,TIME TECHNOPLAST LTD.
N,C,14712,HGS,EQ,1980-01-01 00:00:00,XX,0,Z,INE170I01016,HINDUJA GLOBAL SOLS. LTD.
N,C,14732,DLF,EQ,1980-01-01 00:00:00,XX,0,A,INE271C01023,DLF LIMITED
N,C,14745,ADVANIHOTR,EQ,1980-01-01 00:00:00,XX,0,Z,INE199C01026,ADVANI HOT.& RES.(I) LTD
N,C,14761,NELCAST,EQ,1980-01-01 00:00:00,XX,0,D,INE189I01024,NELCAST LIMITED
N,C,14771,TARMAT,EQ,1980-01-01 00:00:00,XX,0,Z,INE924H01018,TARMAT LIMITED
N,C,14788,SPARC,EQ,1980-01-01 00:00:00,XX,0,B,INE232I01014,SUN PHARMA ADV.RES.CO.LTD
N,C,14813,ADSL,EQ,1980-01-01 00:00:00,XX,0,Z,INE102I01027,ALLIED DIGITAL SERV. LTD
N,C,14838,DECCANCE,EQ,1980-01-01 00:00:00,XX,0,D,INE583C01021,DECCAN CEMENTS LIMITED
N,C,14843,VIPCLOTHNG,EQ,1980-01-01 00:00:00,XX,0,Z,INE450G01024,VIP CLOTHING LIMITED
N,C,14848,ALPA,EQ,1980-01-01 00:00:00,XX,0,Z,INE385I01010,ALPA LABORATORIES LTD
N,C,14853,OMAXE,EQ,1980-01-01 00:00:00,XX,0,Z,INE800H01010,OMAXE LIMITED
N,C,14858,KOTAKGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF174KA1HJ8,KOTAK GOLD ETF
N,C,14889,ASIANTILES,EQ,1980-01-01 00:00:00,XX,0,D,INE022I01019,ASIAN GRANITO IND. LTD.
N,C,14894,CENTRALBK,EQ,1980-01-01 00:00:00,XX,0,B,INE483A01010,CENTRAL BANK OF INDIA
N,C,14908,KDDL,EQ,1980-01-01 00:00:00,XX,0,Z,INE291D01011,KDDL LIMITED
N,C,14912,KPRMILL,EQ,1980-01-01 00:00:00,XX,0,B,INE930H01031,KPR MILL LTD.
N,C,14917,TAKE,EQ,1980-01-01 00:00:00,XX,0,C,INE142I01023,TAKE SOLUTIONS LTD
N,C,14922,PURVA,EQ,1980-01-01 00:00:00,XX,0,C,INE323I01011,PURAVANKARA LIMITED
N,C,14927,SRIPIPES,EQ,1980-01-01 00:00:00,XX,0,C,INE943C01027,SRIKALAHASTHI PIPES LTD
N,C,14932,ISMTLTD,EQ,1980-01-01 00:00:00,XX,0,Z,INE732F01019,ISMT LIMITED
N,C,14937,MAHINDCIE,EQ,1980-01-01 00:00:00,XX,0,B,INE536H01010,MAHINDRA CIE AUTO LTD
N,C,14942,NAGREEKCAP,EQ,1980-01-01 00:00:00,XX,0,Z,INE245I01016,NAGREEKA CAP & INFR.LTD
N,C,14947,MOTILALOFS,EQ,1980-01-01 00:00:00,XX,0,B,INE338I01027,MOTILAL OSWAL FIN LTD
N,C,14952,INDOWIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE227G01018,INDOWIND ENERGY LTD
N,C,14966,CSBBANK,EQ,1980-01-01 00:00:00,XX,0,B,INE679A01013,CSB BANK LIMITED
N,C,14972,KSCL,EQ,1980-01-01 00:00:00,XX,0,B,INE455I01029,KAVERI SEED CO. LTD.
N,C,14977,POWERGRID,EQ,1980-01-01 00:00:00,XX,0,E,INE752E01010,POWER GRID CORP. LTD.
N,C,14982,CENTUM,EQ,1980-01-01 00:00:00,XX,0,D,INE320B01020,CENTUM ELECTRONICS LTD
N,C,15002,SUPREMEINF,EQ,1980-01-01 00:00:00,XX,0,Z,INE550H01011,SUPREME INFRA. LTD.
N,C,15007,MANGCHEFER,EQ,1980-01-01 00:00:00,XX,0,D,INE558B01017,MANG.CHEM.FERT.LTD
N,C,15017,MAANALU,EQ,1980-01-01 00:00:00,XX,0,Z,INE215I01019,MAAN ALUMINIUM LIMITED
N,C,15032,PSUBNKBEES,EQ,1980-01-01 00:00:00,XX,0,A,INF204KB16I7,NIP IND ETF PSU BANK BEES
N,C,15034,BAJAJELEC,EQ,1980-01-01 00:00:00,XX,0,B,INE193E01025,BAJAJ ELECT.LTD
N,C,15039,CERA,EQ,1980-01-01 00:00:00,XX,0,B,INE739E01017,CERA SANITARYWARE LTD
N,C,15044,DELTACORP,EQ,1980-01-01 00:00:00,XX,0,C,INE124G01033,DELTA CORP LIMITED
N,C,15049,ENERGYDEV,EQ,1980-01-01 00:00:00,XX,0,Z,INE306C01019,ENERGY DEVE. CO.LTD
N,C,15061,KOTAKPSUBK,EQ,1980-01-01 00:00:00,XX,0,A,INF373I01023,KOTAK PSU BANK
N,C,15219,PATINTLOG,EQ,1980-01-01 00:00:00,XX,0,Z,INE529D01014,PATEL INT. LOG. LTD
N,C,15228,UJJIVANSFB,EQ,1980-01-01 00:00:00,XX,0,B,INE551W01018,UJJIVAN SMALL FINANC BANK
N,C,15229,LICNFNHGP,EQ,1980-01-01 00:00:00,XX,0,Z,INF767K01PC8,LICNAMC - LICNFNHGP
N,C,15234,AMBIKCO,EQ,1980-01-01 00:00:00,XX,0,D,INE540G01014,AMBIKA COTTON MILL LTD.
N,C,15239,BIRLAMONEY,EQ,1980-01-01 00:00:00,XX,0,Z,INE865C01022,ADITYA BIRLA MONEY LTD
N,C,15254,CEATLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE482A01020,CEAT LIMITED
N,C,15266,JKIL,EQ,1980-01-01 00:00:00,XX,0,C,INE576I01022,JKUMAR INFR.LTD.
N,C,15271,CORDSCABLE,EQ,1980-01-01 00:00:00,XX,0,Z,INE792I01017,CORDS CABLE INDUS LTD.
N,C,15278,ONMOBILE,EQ,1980-01-01 00:00:00,XX,0,C,INE809I01019,ONMOBILE GLOBAL LTD.
N,C,15283,KNRCON,EQ,1980-01-01 00:00:00,XX,0,B,INE634I01029,KNR CONSTRU LTD.
N,C,15288,HERCULES,EQ,1980-01-01 00:00:00,XX,0,Z,INE688E01024,HERCULES HOI. LTD.
N,C,15303,BANG,EQ,1980-01-01 00:00:00,XX,0,Z,INE863I01016,BANG OVERSEAS LTD.
N,C,15308,SHRIRAMEPC,EQ,1980-01-01 00:00:00,XX,0,Z,INE964H01014,SHRIRAM EPC LTD.
N,C,15313,IRB,EQ,1980-01-01 00:00:00,XX,0,C,INE821I01014,IRB INFRA DEV LTD.
N,C,15330,QGOLDHALF,EQ,1980-01-01 00:00:00,XX,0,E,INF082J01010,QUANTUM GOLD FUND
N,C,15332,NMDC,EQ,1980-01-01 00:00:00,XX,0,A,INE584A01023,NMDC LTD.
N,C,15337,RAIN,EQ,1980-01-01 00:00:00,XX,0,C,INE855B01025,RAIN INDUSTRIES LIMITED
N,C,15342,SHALPAINTS,EQ,1980-01-01 00:00:00,XX,0,D,INE849C01026,SHALIM PAINTS LTD
N,C,15347,GSS,EQ,1980-01-01 00:00:00,XX,0,Z,INE871H01011,GSS INFOTECH LIMITED
N,C,15355,RECLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE020B01018,REC LIMITED
N,C,15360,NAHARCAP,EQ,1980-01-01 00:00:00,XX,0,Z,INE049I01012,NAHAR CAP & FIN.
N,C,15362,VGUARD,EQ,1980-01-01 00:00:00,XX,0,A,INE951I01027,V-GUARD IND LTD.
N,C,15377,PDMJEPAPER,EQ,1980-01-01 00:00:00,XX,0,Z,INE865T01018,PUDUMJEE PAPER PRO. LTD
N,C,15384,DHANI,EQ,1980-01-01 00:00:00,XX,0,C,INE274G01010,DHANI SERVICES LIMITED
N,C,15389,AJRINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE181G01025,AJR INFRA & TOLLING LTD
N,C,15399,EIHAHOTELS,EQ,1980-01-01 00:00:00,XX,0,D,INE276C01014,EIH ASSOCIATED HOTELS LTD
N,C,15409,NESCO,EQ,1980-01-01 00:00:00,XX,0,B,INE317F01035,NESCO LTD.
N,C,15414,TWL,EQ,1980-01-01 00:00:00,XX,0,D,INE615H01020,TITAGARH WAGONS LTD.
N,C,15419,DPSCLTD,EQ,1980-01-01 00:00:00,XX,0,Z,INE360C01024,DPSC LIMITED
N,C,15555,HCG,EQ,1980-01-01 00:00:00,XX,0,C,INE075I01017,HEALTHCARE GLOB. ENT. LTD
N,C,16045,PRINCEPIPE,EQ,1980-01-01 00:00:00,XX,0,B,INE689W01016,PRINCE PIPES FITTINGS LTD
N,C,16123,BHARATWIRE,EQ,1980-01-01 00:00:00,XX,0,Z,INE316L01019,BHARAT WIRE ROPES LTD.
N,C,16222,EBBETF0423,EQ,1980-01-01 00:00:00,XX,0,E,INF754K01KN4,EDELAMC - EBBETF0423
N,C,16249,INFIBEAM,EQ,1980-01-01 00:00:00,XX,0,C,INE483S01020,INFIBEAM AVENUES LIMITED
N,C,16253,EBBETF0430,EQ,1980-01-01 00:00:00,XX,0,E,INF754K01KO2,EDELAMC - EBBETF0430
N,C,16292,PANACHE,EQ,1980-01-01 00:00:00,XX,0,Z,INE895W01019,PANACHE DIGILIFE LIMITED
N,C,16395,MMP,EQ,1980-01-01 00:00:00,XX,0,Z,INE511Y01018,MMP INDUSTRIES LIMITED
N,C,16589,VAISHALI,EQ,1980-01-01 00:00:00,XX,0,Z,INE972X01014,VAISHALI PHARMA LIMITED
N,C,16639,KIRIINDUS,EQ,1980-01-01 00:00:00,XX,0,C,INE415I01015,KIRI INDUSTRIES LIMITED
N,C,16657,ANIKINDS,EQ,1980-01-01 00:00:00,XX,0,Z,INE087B01017,ANIK INDUSTRIES LTD
N,C,16669,BAJAJ-AUTO,EQ,1980-01-01 00:00:00,XX,0,E,INE917I01010,BAJAJ AUTO LIMITED
N,C,16675,BAJAJFINSV,EQ,1980-01-01 00:00:00,XX,0,E,INE918I01018,BAJAJ FINSERV LTD.
N,C,16705,GOKUL,EQ,1980-01-01 00:00:00,XX,0,Z,INE020J01029,GOKUL REFOILS & SOLV LTD
N,C,16713,UBL,EQ,1980-01-01 00:00:00,XX,0,A,INE686F01025,UNITED BREWERIES LTD
N,C,16719,ALMONDZ,EQ,1980-01-01 00:00:00,XX,0,Z,INE326B01027,ALMONDZ GLOBAL SEC LTD
N,C,16725,RPGLIFE,EQ,1980-01-01 00:00:00,XX,0,D,INE105J01010,RPG LIFE SCIENCES LTD
N,C,16745,RBL,EQ,1980-01-01 00:00:00,XX,0,D,INE244J01017,RANE BRAKE LINING LTD
N,C,16913,ARTEMISMED,EQ,1980-01-01 00:00:00,XX,0,Z,INE025R01021,ARTEMIS MED SERVICE LTD
N,C,16915,WABCOINDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE342J01019,WABCO INDIA LIMITED
N,C,16921,20MICRONS,EQ,1980-01-01 00:00:00,XX,0,Z,INE144J01027,20 MICRONS LTD
N,C,16927,JOCIL,EQ,1980-01-01 00:00:00,XX,0,Z,INE839G01010,JOCIL LIMITED
N,C,16933,INDBANK,EQ,1980-01-01 00:00:00,XX,0,Z,INE841B01017,INDBANK MERCH BANK
N,C,16959,ALKALI,EQ,1980-01-01 00:00:00,XX,0,Z,INE773I01017,ALKALI METALS LTD
N,C,16965,TATAMTRDVR,EQ,1980-01-01 00:00:00,XX,0,C,IN9155A01020,TATA MOTORS DVR A ORD
N,C,16986,COUNCODOS,EQ,1980-01-01 00:00:00,XX,0,Z,INE695B01025,COUNTRY CONDOS LIMITED
N,C,17002,FELDVR,EQ,1980-01-01 00:00:00,XX,0,Z,IN9623B01058,FUTURE ENTERPRISES LTD
N,C,17022,MAWANASUG,EQ,1980-01-01 00:00:00,XX,0,Z,INE636A01039,MAWANA SUGARS LIMITED
N,C,17029,RUCHI,EQ,1980-01-01 00:00:00,XX,0,Z,INE619A01035,RUCHI SOYA INDUSTRIES LTD
N,C,17032,THYROCARE,EQ,1980-01-01 00:00:00,XX,0,B,INE594H01019,THYROCARE TECH LTD
N,C,17044,SHARIABEES,EQ,1980-01-01 00:00:00,XX,0,A,INF732E01128,NIP IND ETF SHARIAH BEES
N,C,17046,HINDNATGLS,EQ,1980-01-01 00:00:00,XX,0,Z,INE952A01022,HIND NATL GLASS & IND LTD
N,C,17062,PALREDTEC,EQ,1980-01-01 00:00:00,XX,0,Z,INE218G01033,PALRED TECHNOLOGIES LTD
N,C,17069,UJJIVAN,EQ,1980-01-01 00:00:00,XX,0,B,INE334L01012,UJJIVAN FIN. SERVC. LTD.
N,C,17094,CROMPTON,EQ,1980-01-01 00:00:00,XX,0,A,INE299U01018,CROMPT GREA CON ELEC LTD
N,C,17105,SUMICHEM,EQ,1980-01-01 00:00:00,XX,0,B,INE258G01013,SUMITOMO CHEM INDIA LTD
N,C,17130,PARAGMILK,EQ,1980-01-01 00:00:00,XX,0,C,INE883N01014,PARAG MILK FOODS LTD.
N,C,17152,ICICIM150,EQ,1980-01-01 00:00:00,XX,0,E,INF109KC1G82,ICICIPRAMC - ICICIM150
N,C,17397,PREMEXPLN,EQ,1980-01-01 00:00:00,XX,0,Z,INE863B01011,PREMIER EXPLOSIVES LTD
N,C,17400,NHPC,EQ,1980-01-01 00:00:00,XX,0,A,INE848E01016,NHPC LTD
N,C,17424,GLOBUSSPR,EQ,1980-01-01 00:00:00,XX,0,C,INE615I01010,GLOBUS SPIRITS LTD
N,C,17438,OIL,EQ,1980-01-01 00:00:00,XX,0,B,INE274J01014,OIL INDIA LTD
N,C,17468,MAXVIL,EQ,1980-01-01 00:00:00,XX,0,D,INE154U01015,MAX VENTURES AND INDS LTD
N,C,17475,ICICINV20,EQ,1980-01-01 00:00:00,XX,0,E,INF109KB1WY5,ICICI PRUDENTIAL NV20 ETF
N,C,17477,CONTROLPR,EQ,1980-01-01 00:00:00,XX,0,D,INE663B01015,CONTROL PRINT LIMITED
N,C,17486,EXPLEOSOL,EQ,1980-01-01 00:00:00,XX,0,D,INE201K01015,EXPLEO SOLUTIONS LIMITED
N,C,17507,INCREDIBLE,EQ,1980-01-01 00:00:00,XX,0,Z,INE452L01012,INCREDIBLE INDUSTRIES LTD
N,C,17514,SETCO,EQ,1980-01-01 00:00:00,XX,0,Z,INE878E01021,SETCO AUTOMOTIVE LTD
N,C,17520,RTNPOWER,EQ,1980-01-01 00:00:00,XX,0,Z,INE399K01017,RATTANINDIA POWER LIMITED
N,C,17527,MAHASTEEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE451L01014,MAHAMAYA STEEL INDS LTD
N,C,17534,MGL,EQ,1980-01-01 00:00:00,XX,0,B,INE002S01010,MAHANAGAR GAS LTD.
N,C,17541,DAMODARIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE497D01022,DAMODAR INDUSTRIES LTD
N,C,17547,AMRUTANJAN,EQ,1980-01-01 00:00:00,XX,0,B,INE098F01031,AMRUTAJAN HEALTH LTD
N,C,17586,BIRLATYRE,EQ,1980-01-01 00:00:00,XX,0,Z,INE0AEJ01013,BIRLA TYRES LIMITED
N,C,17598,ASALCBR,EQ,1980-01-01 00:00:00,XX,0,D,INE073G01016,ASSO ALCOHOLS & BREW LTD
N,C,17603,MAHEPC,EQ,1980-01-01 00:00:00,XX,0,Z,INE215D01010,MAHINDRA EPC IRRIG LTD
N,C,17625,MOLDTECH,EQ,1980-01-01 00:00:00,XX,0,Z,INE835B01035,MOLD-TEK TECHNOLOGIES LTD
N,C,17632,COMPINFO,EQ,1980-01-01 00:00:00,XX,0,Z,INE070C01037,COMPUAGE INFOCOM LTD
N,C,17635,ZYDUSWELL,EQ,1980-01-01 00:00:00,XX,0,A,INE768C01010,ZYDUS WELLNESS LIMITED
N,C,17641,SUNTECK,EQ,1980-01-01 00:00:00,XX,0,C,INE805D01034,SUNTECK REALTY LIMITED
N,C,17651,POKARNA,EQ,1980-01-01 00:00:00,XX,0,C,INE637C01025,POKARNA LIMITED
N,C,17659,UNIVPHOTO,EQ,1980-01-01 00:00:00,XX,0,Z,INE03V001013,UNIVERSUS IMAGINGS LTD
N,C,17675,ALOKINDS,EQ,1980-01-01 00:00:00,XX,0,C,INE270A01029,ALOK INDUSTRIES LIMITED
N,C,17685,GPTINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE390G01014,GPT INFRAPROJECTS LTD
N,C,17700,NETFLTGILT,EQ,1980-01-01 00:00:00,XX,0,E,INF204KB1882,NIP IND ETF LONGTERM GILT
N,C,17702,ICICIMCAP,EQ,1980-01-01 00:00:00,XX,0,E,INF109KB1XT3,ICICI PRUD MIDCAP SEL ETF
N,C,17704,QUESS,EQ,1980-01-01 00:00:00,XX,0,B,INE615P01015,QUESS CORP LIMITED
N,C,17722,DEN,EQ,1980-01-01 00:00:00,XX,0,C,INE947J01015,DEN NETWORKS LTD
N,C,17728,ASTEC,EQ,1980-01-01 00:00:00,XX,0,C,INE563J01010,ASTEC LIFESCIENCES LTD
N,C,17742,BAFNAPH,EQ,1980-01-01 00:00:00,XX,0,Z,INE878I01022,BAFNA PHARMACEUTICALS LTD
N,C,17752,SHILPAMED,EQ,1980-01-01 00:00:00,XX,0,B,INE790G01031,SHILPA MEDICARE LTD
N,C,17758,SARDAEN,EQ,1980-01-01 00:00:00,XX,0,C,INE385C01013,SARDA ENERGY & MIN LTD
N,C,17764,REFEX,EQ,1980-01-01 00:00:00,XX,0,Z,INE056I01017,REFEX INDUSTRIES LIMITED
N,C,17770,GROBTEA,EQ,1980-01-01 00:00:00,XX,0,Z,INE646C01018,THE GROB TEA COMPANY LTD
N,C,17794,SOMICONVEY,EQ,1980-01-01 00:00:00,XX,0,Z,INE323J01019,SOMI CONVEYOR BELT. LTD.
N,C,17801,LSIL,EQ,1980-01-01 00:00:00,XX,0,Z,INE093R01011,LLOYDS STEELS IND. LTD.
N,C,17818,LTI,EQ,1980-01-01 00:00:00,XX,0,A,INE214T01019,L&T INFOTECH LIMITED
N,C,17821,ARSHIYA,EQ,1980-01-01 00:00:00,XX,0,Z,INE968D01022,ARSHIYA LIMITED
N,C,17833,AHLUCONT,EQ,1980-01-01 00:00:00,XX,0,D,INE758C01029,AHLUWALIA CONT IND LTD
